Minimum level:2
Runtime (sec):0.0068548000
Support network with minimum level
6 9
6 29
9 45
9 12
29 31
67 1
1 37
1 21
15 68
68 16
70 18
18 22
24 5
45 39
45 71
39 47
39 64
71 46
0 67
47 48
48 60
35 40
40 22
64 36
36 23
66 62
62 24
61 56
56 72
55 19
19 58
57 15
58 63
65 20
20 54
26 66
54 30
53 35
63 26
50 32
32 7
31 10
3 6
3 55
4 57
4 38
38 8
37 4
34 13
7 65
22 50
49 17
17 43
17 41
28 11
27 53
27 28
41 42
42 34
44 30
30 14
23 49
16 2
46 59
59 25
72 27
21 51
51 3
43 44
69 70
25 61
33 52
52 69
60 33
