Minimum level:2
Runtime (sec):6.6558565000
Support network with minimum level
3 6
3 55
6 29
6 9
55 19
7 65
65 20
41 42
42 34
27 28
27 53
28 11
53 35
4 57
57 15
37 38
37 4
38 8
68 16
16 2
33 52
52 69
51 3
67 1
1 37
1 21
15 68
70 18
18 22
50 32
32 7
31 10
21 51
19 58
61 56
56 72
66 62
62 24
25 61
63 26
26 66
39 64
39 47
64 36
47 48
48 60
60 33
59 25
36 23
35 40
40 22
0 67
44 30
30 14
54 30
17 43
17 41
43 44
72 27
71 46
46 59
58 63
20 54
23 49
49 17
24 5
34 13
69 70
29 31
22 50
45 39
45 71
9 45
9 12
