Minimum level:2
Runtime (sec):16.8894268000
Support network with minimum level
35 51
51 14
75 36
36 55
71 76
76 46
16 72
72 67
28 47
47 2
44 50
50 22
49 28
0 1
1 41
1 33
27 6
27 49
2 69
2 39
31 48
48 38
25 32
32 7
10 26
26 71
23 24
23 35
24 11
60 18
18 52
17 18
69 70
69 19
70 20
19 42
52 58
20 16
42 43
41 65
65 15
58 8
57 27
56 44
21 73
73 62
77 23
67 78
78 68
59 60
59 4
4 17
4 25
63 9
63 64
64 59
15 45
45 75
37 63
37 61
61 62
43 53
43 37
53 56
74 77
46 30
30 12
29 10
7 21
22 54
68 34
34 13
54 34
55 40
40 16
39 31
62 74
38 29
3 57
3 5
33 66
66 3
