Minimum level:2
Runtime (sec):11.9666866000
Support network with minimum level
44 62
62 28
61 70
70 34
69 76
76 73
75 33
33 61
23 3
68 56
56 24
37 39
39 52
39 51
35 38
35 37
38 43
25 15
15 41
55 26
26 34
67 68
67 19
19 55
10 11
46 20
20 28
74 58
58 32
42 49
49 69
63 64
64 60
51 54
54 40
52 36
41 42
41 53
43 30
30 16
27 44
73 50
50 23
57 74
53 31
53 63
1 27
1 65
65 17
17 25
45 66
66 5
48 46
7 9
7 47
47 57
47 48
24 22
5 14
60 67
72 60
71 8
59 72
59 75
31 59
31 4
4 45
40 7
6 18
18 71
32 18
28 12
0 21
21 1
21 29
36 2
16 6
29 35
22 13
34 10
