Minimum level:2
Runtime (sec):77.3222046000
Support network with minimum level
75 39
75 76
39 79
39 40
76 53
87 88
88 12
41 43
43 54
43 51
52 44
44 18
51 44
56 52
4 11
71 72
72 25
18 80
24 46
46 27
45 46
59 60
60 34
23 42
42 50
38 24
2 47
47 68
55 56
77 16
77 78
16 2
78 65
17 67
67 85
67 70
50 14
89 69
69 62
15 90
90 75
25 26
25 41
26 61
80 49
79 31
31 87
82 32
32 6
73 74
74 64
63 30
30 8
29 33
33 71
33 45
1 15
22 20
20 17
86 77
53 82
6 7
40 36
36 63
85 29
70 68
62 28
5 10
10 35
61 55
61 89
35 13
65 4
27 66
66 3
28 58
64 37
0 21
0 83
21 1
21 22
83 19
83 84
19 57
57 81
81 86
54 48
34 5
84 23
37 38
49 34
58 9
48 59
68 73
