Minimum level:2
Runtime (sec):0.5357998000
Support network with minimum level
64 29
29 53
50 27
27 28
52 26
26 72
61 26
20 62
62 67
2 15
15 23
28 3
54 18
18 24
24 5
30 4
4 66
45 69
69 70
8 46
46 12
47 48
48 11
55 36
36 32
72 56
56 60
53 51
53 54
51 13
66 71
65 49
49 42
39 19
39 40
19 43
40 47
43 58
67 21
67 68
21 34
68 22
7 45
17 9
17 50
42 57
0 31
31 44
31 35
70 30
63 64
58 20
44 37
35 55
35 25
16 8
22 38
34 52
33 6
38 14
37 32
32 33
60 16
59 60
3 7
25 41
25 61
41 65
41 1
71 39
23 59
1 17
1 10
57 63
57 2
