Minimum level:5
Runtime (sec):9.5743583000
Support network with minimum level
2 57
2 43
57 39
43 68
52 70
70 28
69 66
66 67
65 30
30 44
63 76
76 64
75 12
35 10
53 36
36 65
39 54
54 40
31 32
31 45
32 72
45 16
72 14
67 51
51 52
51 25
68 44
25 41
28 48
48 13
47 38
38 46
37 49
49 60
49 55
62 27
27 56
22 18
18 9
42 18
0 61
0 15
61 2
15 31
15 1
60 50
50 47
8 11
58 26
26 40
41 42
21 22
40 22
74 23
23 24
56 21
55 6
6 35
6 71
17 75
24 58
59 20
20 7
44 62
33 17
29 34
29 53
34 74
71 19
19 63
19 73
46 33
16 8
3 37
3 5
1 3
1 4
73 59
4 69
4 29
64 58
