Minimum level:0
Runtime (sec):0.0347151000
Support network with minimum level
33 77
77 78
70 34
34 23
68 20
20 5
4 58
58 76
57 30
30 72
29 69
69 14
7 67
7 28
67 44
28 10
53 54
54 80
5 56
56 51
55 22
22 7
21 73
73 74
50 62
62 79
61 38
38 43
19 68
44 42
43 50
49 32
32 52
1 33
3 29
45 46
46 40
74 12
75 36
36 19
76 60
17 41
17 16
41 18
16 1
15 27
27 71
65 75
52 66
66 8
79 17
80 45
47 25
47 48
25 57
48 15
2 47
63 35
63 64
35 65
35 26
64 53
71 39
51 11
24 55
40 13
39 31
31 3
31 49
78 4
18 24
42 9
26 37
37 59
37 21
59 61
60 70
0 2
72 63
23 6
