Minimum level:2
Runtime (sec):0.0083480000
Support network with minimum level
58 36
36 3
2 37
37 73
30 72
72 12
71 46
46 16
40 46
47 7
27 48
48 20
54 52
52 60
17 27
17 63
63 21
3 6
3 23
6 70
23 49
23 5
26 16
16 11
60 45
45 71
20 28
28 50
75 57
57 34
57 58
29 76
76 47
5 30
55 56
56 40
38 26
50 13
61 17
31 62
62 32
73 74
74 29
53 38
67 54
25 68
68 53
1 31
1 41
41 8
34 22
22 10
70 22
0 1
69 66
66 19
77 78
78 9
32 15
33 4
35 18
18 2
51 67
39 51
49 24
24 44
64 35
65 59
65 69
59 61
8 65
8 42
42 14
21 75
21 43
43 64
44 77
19 39
19 25
15 33
15 55
