Minimum level:2
Runtime (sec):4.4334669000
Support network with minimum level
17 21
21 2
21 63
7 18
18 47
45 46
46 9
55 56
55 51
56 32
51 49
44 58
58 52
57 50
50 39
49 42
42 53
4 38
38 5
37 20
20 48
36 20
43 59
59 41
25 44
67 26
26 32
62 68
68 48
52 12
30 36
41 55
27 35
35 22
35 43
23 28
23 17
28 24
47 10
10 25
10 37
19 6
6 7
6 15
40 30
15 64
54 67
39 4
29 40
22 70
33 29
12 34
12 33
34 16
24 13
66 24
0 69
0 31
69 23
31 45
31 1
16 60
61 62
53 19
53 54
64 61
63 27
70 66
65 11
60 14
2 3
2 57
32 8
48 65
