Minimum level:3
Runtime (sec):0.2027677000
Support network with minimum level
80 23
23 65
61 93
93 62
85 86
86 64
78 38
38 59
19 15
19 67
15 87
67 34
67 95
29 85
37 30
30 8
77 78
56 42
42 40
1 3
1 4
3 75
3 19
4 46
28 94
94 14
62 53
27 28
16 28
36 76
76 68
75 39
39 82
66 48
48 55
47 16
31 63
63 88
22 60
60 36
59 25
25 26
34 20
20 6
46 5
97 98
98 68
91 92
92 24
65 26
58 44
44 56
82 43
81 91
72 40
40 18
73 12
87 74
74 47
88 32
64 58
10 11
11 41
11 31
51 52
51 84
52 27
84 17
83 1
69 70
69 57
70 49
57 33
18 37
17 66
26 22
32 22
0 89
0 21
89 79
21 54
50 35
35 80
24 7
79 45
45 83
45 97
90 50
49 10
33 9
95 81
95 96
96 51
54 71
53 73
68 2
43 61
43 69
71 90
41 77
41 13
6 72
55 29
