Minimum level:4
Runtime (sec):173.1049297000
Support network with minimum level
21 51
21 33
51 58
51 2
33 22
44 26
26 24
73 74
74 70
43 44
41 42
42 8
75 76
76 30
60 76
5 59
59 60
59 11
55 16
55 69
16 12
69 67
25 73
25 5
15 55
15 17
17 35
17 18
37 10
23 38
23 47
38 57
47 41
47 61
31 6
31 68
6 75
68 32
67 56
56 29
29 23
71 15
2 72
72 63
22 20
45 46
46 34
18 36
36 4
61 62
39 1
1 27
1 3
57 40
40 7
58 54
0 21
0 71
30 32
65 66
66 28
32 66
70 13
28 37
53 54
54 52
3 31
3 25
24 52
4 48
48 62
62 50
35 64
35 45
27 65
50 19
49 9
20 53
19 34
34 43
63 49
64 39
52 14
