Minimum level:4
Runtime (sec):0.6792835000
Support network with minimum level
30 62
62 68
86 62
15 77
15 40
77 32
40 55
39 59
59 79
25 19
25 26
19 20
26 85
27 57
57 42
81 12
81 82
12 78
82 80
79 45
45 35
32 16
16 13
23 46
46 52
35 1
33 51
33 34
51 43
51 61
34 28
37 38
38 18
87 88
88 9
8 10
6 8
6 64
64 24
63 27
85 71
71 41
71 72
61 86
52 56
29 5
29 66
66 30
65 29
73 49
49 21
31 74
74 81
78 14
75 76
76 87
47 54
54 60
72 48
48 67
84 58
58 18
20 22
3 63
24 7
56 24
1 73
1 50
50 4
21 36
36 80
22 15
60 6
41 47
69 70
70 11
4 31
44 2
68 44
67 68
43 83
42 33
83 84
17 53
17 25
53 75
53 3
55 37
28 65
0 39
0 69
18 23
80 17
