Minimum level:2
Runtime (sec):2.4989220000
Support network with minimum level
0 39
0 1
39 25
1 41
1 17
15 73
73 59
53 28
28 37
27 54
27 53
54 65
55 23
23 61
33 56
56 30
74 34
34 49
18 38
38 36
37 21
21 14
25 43
25 16
67 40
67 68
40 52
68 18
17 3
3 8
59 60
19 74
19 13
44 67
48 19
8 15
32 22
22 35
66 36
36 20
30 24
69 70
70 50
52 26
51 32
50 32
20 42
42 6
41 71
71 4
29 55
61 62
61 9
62 45
24 5
43 44
16 46
60 48
45 69
46 57
4 29
4 63
63 47
26 27
64 72
72 58
47 10
10 12
10 11
49 31
35 7
65 66
31 51
58 26
57 2
57 64
2 33
