Minimum level:3
Runtime (sec):14.9182010000
Support network with minimum level
68 84
84 66
83 84
45 76
76 12
20 46
46 54
10 67
10 63
67 17
63 64
64 40
40 18
17 40
95 80
80 21
78 96
96 42
58 38
38 87
47 48
48 2
27 85
85 28
23 25
23 68
25 24
54 16
53 54
28 35
69 86
86 78
16 70
70 22
94 52
52 90
51 36
36 49
62 36
22 11
59 55
55 77
35 60
35 88
60 51
88 13
87 75
75 83
75 81
66 89
89 4
90 32
32 9
42 32
92 44
44 42
43 47
57 5
5 7
5 8
37 58
39 97
97 1
24 29
65 26
26 37
0 27
0 39
93 94
33 34
34 10
7 33
81 6
81 82
82 91
41 56
56 92
77 41
77 79
21 14
21 65
8 71
74 50
50 43
49 50
18 74
91 30
30 45
71 72
71 20
79 95
61 31
31 73
31 59
3 62
3 57
73 69
1 3
1 98
98 15
29 61
72 53
19 23
15 19
15 93
