Minimum level:3
Runtime (sec):0.718947899993509
Support network with minimum level
69 73
73 43
73 74
57 70
70 54
35 58
35 24
58 36
24 27
7 29
29 41
18 75
75 23
10 57
10 49
49 11
22 20
20 16
19 1
1 47
1 4
71 35
54 72
72 50
53 55
55 79
33 34
34 7
56 48
48 5
47 17
50 12
8 13
8 42
42 64
67 68
68 40
41 67
41 10
39 37
39 45
37 65
45 46
28 46
46 3
40 59
77 51
51 26
66 78
78 36
65 15
15 22
15 69
82 66
16 8
6 31
6 53
31 44
25 71
26 6
21 52
52 9
43 19
74 38
80 76
76 28
27 82
81 16
79 80
44 81
64 32
32 30
2 63
2 33
63 77
62 28
38 2
23 25
30 14
59 60
60 56
0 61
0 18
61 39
17 62
36 21
