Minimum level:2
Runtime (sec):50.2298063000
Support network with minimum level
50 14
75 10
10 16
79 76
76 72
69 80
69 70
80 64
70 58
0 1
1 33
1 45
37 35
35 36
71 38
71 79
38 5
73 15
15 25
15 67
43 74
43 59
74 44
59 60
56 68
68 21
67 68
44 30
30 57
21 71
53 22
22 12
32 54
54 13
58 27
57 47
47 37
25 55
55 56
20 26
26 40
41 6
41 63
63 46
63 69
27 77
40 34
34 31
51 52
52 28
77 19
72 24
24 18
60 3
2 48
48 64
28 20
78 28
19 39
39 2
36 20
16 50
31 32
61 62
62 53
45 23
23 41
23 29
46 42
29 43
42 65
33 51
65 66
66 73
7 17
7 9
17 75
3 78
18 11
49 7
49 61
5 49
5 8
64 4
