Minimum level:5
Runtime (sec):1.0992736000
Support network with minimum level
48 82
82 28
81 22
22 14
21 31
31 2
17 97
17 88
97 98
88 33
87 70
70 76
45 46
46 35
4 59
59 11
73 75
73 16
75 74
16 6
15 42
42 4
41 21
58 40
40 38
39 40
51 30
30 20
49 52
52 68
28 10
94 89
89 53
72 45
68 50
50 37
91 92
92 34
83 84
84 64
12 60
60 69
67 68
77 26
26 71
66 78
78 98
35 57
35 44
57 12
44 36
43 29
29 80
37 19
37 58
19 39
19 77
69 13
69 87
56 20
20 48
32 86
86 5
85 27
27 67
27 43
33 65
33 18
65 83
18 63
5 8
53 49
54 90
90 72
0 25
0 1
25 85
25 41
1 73
80 51
38 9
93 94
79 96
96 48
95 47
47 79
47 15
24 54
6 93
71 24
23 91
34 32
98 56
61 81
55 62
62 66
2 95
2 3
74 23
76 17
36 55
63 7
64 61
