Minimum level:5
Runtime (sec):0.0411931000
Support network with minimum level
25 10
10 37
10 77
51 52
52 26
58 28
28 49
17 14
65 66
66 18
76 30
30 4
11 23
23 87
23 33
21 22
22 38
33 24
24 79
71 34
34 63
83 84
84 80
56 36
36 53
19 73
19 71
73 45
20 64
64 16
63 85
85 86
44 51
74 47
47 50
38 39
37 68
68 41
67 48
48 17
50 9
49 56
55 88
88 62
87 29
29 13
29 81
40 76
75 76
62 83
81 65
81 82
82 32
35 55
80 72
72 60
59 27
27 31
27 35
45 11
45 46
43 74
18 44
77 19
57 7
7 25
7 43
31 58
32 67
70 6
78 40
69 40
54 70
39 69
86 16
79 20
60 78
2 60
46 5
3 54
53 3
15 2
15 21
1 61
1 8
61 57
61 75
16 59
41 26
26 42
42 12
0 15
0 1
