Minimum level:3
Runtime (sec):3.7254967000
Support network with minimum level
55 59
55 69
59 57
69 56
35 2
2 62
2 17
1 36
36 22
54 34
34 29
67 37
37 47
57 68
68 58
44 16
16 20
62 5
5 13
5 41
23 7
7 21
51 52
51 8
52 71
29 49
49 50
49 4
21 30
30 67
25 26
26 9
20 14
50 44
43 38
38 35
47 70
70 60
56 40
39 19
19 33
19 1
41 42
41 55
42 72
18 3
65 53
53 45
58 66
66 24
40 10
64 40
60 48
31 12
22 32
32 18
48 18
33 54
33 65
4 51
4 63
63 15
27 61
61 28
24 48
17 6
45 25
10 46
10 31
46 11
72 64
71 27
15 23
0 39
28 43
