Minimum level:4
Runtime (sec):16.8618177000
Support network with minimum level
29 12
29 76
76 70
75 16
16 11
32 16
67 23
23 69
23 15
8 68
68 29
65 66
66 37
35 64
35 61
64 44
61 3
61 71
2 35
2 40
40 19
53 54
54 24
37 38
38 21
7 20
20 57
25 45
45 26
48 42
42 25
19 47
47 48
55 63
63 65
63 51
43 56
56 32
44 36
30 34
34 28
72 34
62 13
4 67
28 7
41 43
41 55
70 46
46 36
26 4
60 26
59 60
51 52
52 53
21 22
21 17
22 58
58 62
57 9
27 8
36 30
33 73
73 49
71 72
74 32
49 5
15 50
50 27
17 18
17 10
18 74
10 14
3 6
3 39
39 33
39 59
0 2
0 31
31 41
31 1
69 70
24 75
