Minimum level:1
Runtime (sec):66.1747626000
Support network with minimum level
15 1
1 19
1 75
21 22
22 23
49 50
50 33
53 54
54 73
37 16
16 11
23 38
23 39
38 48
39 40
78 70
70 12
69 76
76 36
75 59
59 18
57 41
41 3
34 58
58 8
30 69
4 29
4 24
29 7
29 55
24 72
40 49
27 67
67 74
51 43
43 32
62 52
52 78
0 15
0 45
45 65
64 14
26 56
56 63
55 30
47 30
48 53
74 68
68 64
9 60
60 13
18 28
17 57
3 10
3 27
44 42
42 37
5 35
35 32
61 62
61 46
46 5
65 77
65 2
72 47
71 20
20 4
2 17
32 44
36 26
33 61
63 34
19 71
19 6
31 51
31 25
25 21
77 66
66 28
73 9
28 31
