Minimum level:2
Runtime (sec):8.3588532000
Support network with minimum level
19 45
45 22
53 54
54 33
52 40
40 60
65 7
24 66
66 50
27 29
29 30
30 31
28 18
18 39
67 71
67 68
71 51
68 28
63 64
64 2
0 1
1 69
1 4
72 14
58 24
55 56
56 32
31 48
48 38
49 50
50 11
38 28
37 17
17 25
17 41
34 35
35 62
35 61
25 63
41 26
26 20
23 42
23 46
42 9
46 47
22 20
21 16
16 23
20 16
60 72
51 12
51 57
33 37
9 34
9 27
44 59
59 58
39 55
57 52
6 53
6 43
43 13
32 3
69 70
70 5
4 6
62 36
36 44
47 49
5 8
5 65
8 15
8 19
15 21
15 10
61 67
