Minimum level:6
Runtime (sec):420.3470527000
Support network with minimum level
67 79
79 2
53 68
53 6
68 59
6 8
6 25
47 9
75 76
75 77
76 48
77 78
48 26
26 52
37 38
38 70
50 38
30 44
44 18
43 18
18 53
22 1
1 50
1 4
0 67
0 45
45 55
32 19
19 63
2 12
2 21
55 80
55 57
80 46
57 56
58 27
27 10
40 48
52 60
51 36
36 11
35 16
16 58
60 16
41 62
62 30
25 42
42 54
65 20
20 7
7 66
66 35
71 72
72 47
49 61
61 41
4 43
4 5
78 71
70 28
46 49
17 32
31 24
24 40
63 64
63 69
64 28
69 73
69 65
74 60
5 39
5 33
39 15
33 34
33 29
29 14
21 22
21 23
23 51
34 31
15 13
28 3
54 37
73 75
59 74
56 17
