Minimum level:2
Runtime (sec):0.054532399866729975
Support network with minimum level
43 81
81 82
65 44
65 66
44 73
66 40
39 67
67 1
67 68
18 11
36 33
33 78
42 34
34 30
56 34
4 17
17 8
17 27
80 58
58 7
40 25
19 45
45 46
74 57
57 38
37 19
71 50
50 76
76 72
72 74
77 31
31 65
31 29
78 28
55 56
20 48
48 51
23 35
23 70
35 43
70 3
79 80
38 82
46 13
8 15
15 59
15 42
30 16
29 37
61 24
24 63
22 62
62 64
75 6
6 10
54 14
1 23
1 41
41 61
47 55
53 20
82 54
73 32
32 36
27 18
51 52
52 16
2 75
16 69
69 5
69 79
25 47
28 26
59 77
68 21
21 60
49 9
49 71
9 12
60 49
63 22
64 4
26 53
0 2
0 39
