Minimum level:2
Runtime (sec):79.7388406000
Support network with minimum level
59 77
77 31
21 60
60 49
63 22
22 62
62 64
64 4
76 72
72 74
71 50
50 76
37 19
19 45
39 67
67 68
67 1
65 66
66 40
43 44
43 81
44 73
81 82
75 6
6 10
74 57
57 38
8 15
15 42
15 59
45 46
46 13
38 82
79 80
80 58
23 70
23 35
70 3
35 43
47 55
55 56
53 20
20 48
82 54
54 14
1 23
1 41
41 61
61 24
42 34
26 53
68 21
29 37
34 30
30 16
40 25
25 47
24 63
49 9
49 71
9 12
78 28
28 26
16 69
52 16
69 5
69 79
36 33
33 78
2 75
51 52
27 18
27 32
18 11
32 36
73 74
0 39
0 2
4 17
17 8
17 27
58 7
31 29
31 65
56 34
48 51
