Minimum level:2
Runtime (sec):0.8927371000
Support network with minimum level
22 11
32 20
20 13
67 72
72 68
73 74
74 64
63 42
42 55
41 5
6 10
56 36
36 17
25 59
59 26
45 46
45 47
46 1
47 69
0 71
0 24
71 73
71 2
24 33
55 56
35 22
7 15
15 12
27 39
27 66
39 43
66 45
65 52
52 7
1 16
16 62
57 35
57 58
58 18
53 54
54 4
43 49
43 40
51 65
34 44
44 57
62 8
8 67
37 25
17 38
17 53
38 60
19 21
19 50
21 61
50 32
49 51
60 30
30 9
68 30
64 62
61 6
31 23
23 63
69 48
33 28
33 34
28 37
40 41
3 19
48 29
29 70
70 31
2 3
2 27
26 18
18 14
