Minimum level:5
Runtime (sec):0.1469244000
Support network with minimum level
60 42
42 26
25 42
26 20
20 34
23 59
59 71
33 24
24 27
41 36
36 34
68 60
34 4
63 10
63 64
64 8
21 55
55 46
39 1
39 40
1 3
1 35
40 51
27 19
19 61
54 46
46 22
74 66
66 56
52 38
38 2
45 54
53 29
29 44
31 63
72 32
32 12
3 47
3 69
35 15
56 18
18 11
17 70
70 7
69 6
6 65
65 31
65 74
73 58
58 50
15 25
15 57
48 16
16 33
37 52
51 49
49 28
61 53
61 62
62 22
4 21
47 5
47 48
5 37
5 23
57 73
44 30
67 68
71 72
9 13
9 14
0 43
0 45
43 39
43 67
22 28
28 17
50 41
30 9
