Minimum level:2
Runtime (sec):0.1132670000
Support network with minimum level
39 31
31 19
29 40
40 23
46 30
30 36
4 55
4 39
55 59
0 65
0 15
65 49
65 66
15 2
19 21
19 51
51 52
52 32
33 34
34 82
69 70
70 22
32 18
18 37
37 67
71 16
16 4
47 72
72 48
79 80
80 44
92 20
20 27
84 25
25 79
41 45
45 46
10 42
42 13
22 14
86 9
88 64
64 41
63 76
76 53
75 26
26 63
59 56
67 5
5 29
74 68
68 7
89 91
91 90
7 88
7 10
58 12
78 6
36 28
28 86
27 17
17 43
23 8
61 24
24 58
53 62
62 11
48 54
54 60
82 92
90 78
35 56
56 36
60 57
94 85
85 38
93 94
21 33
38 61
73 35
73 74
44 75
43 73
81 78
49 1
49 50
1 3
1 83
50 77
83 87
83 84
87 89
87 71
3 93
57 69
77 81
77 47
66 58
