Minimum level:1
Runtime (sec):0.0525549000
Support network with minimum level
26 74
74 8
73 66
66 41
65 32
32 46
31 18
18 42
3 51
51 52
78 50
50 59
37 50
54 36
36 64
19 6
19 72
6 71
72 25
71 34
34 44
33 40
40 47
39 33
44 52
43 38
38 65
23 4
4 26
52 62
68 28
28 48
17 31
25 20
20 11
77 16
16 67
69 78
55 70
70 43
76 56
56 54
53 69
22 19
58 10
21 29
29 60
29 1
60 30
30 39
59 55
1 75
1 3
0 37
0 15
15 77
15 21
7 49
7 45
49 53
49 17
45 12
61 13
62 27
27 14
27 68
67 7
48 58
57 24
24 73
63 57
64 2
2 5
42 9
75 23
47 22
41 61
35 63
35 76
46 35
