Minimum level:2
Runtime (sec):55.6427697000
Support network with minimum level
56 40
40 5
69 70
70 41
59 60
60 10
30 60
64 24
24 9
29 30
67 68
68 16
8 14
23 1
23 55
1 31
1 45
55 46
53 15
15 27
37 54
54 67
71 38
71 73
38 28
73 74
58 47
47 17
16 44
44 52
49 50
50 29
51 52
52 72
28 6
3 56
46 64
45 4
17 63
5 48
5 11
48 18
21 65
65 66
61 62
62 22
41 26
26 53
66 57
19 20
20 23
57 42
42 58
35 21
72 36
36 13
63 7
31 32
31 3
32 74
74 18
18 12
7 37
7 51
39 2
39 69
2 61
43 49
33 34
33 19
34 71
27 33
27 43
22 25
25 8
25 59
0 35
0 39
