Minimum level:5
Runtime (sec):0.9925125000
Support network with minimum level
6 37
6 14
37 38
20 63
63 11
47 61
61 33
55 48
48 54
42 56
56 22
40 26
26 10
27 62
62 66
33 34
44 46
46 38
45 70
70 50
69 3
3 7
3 8
28 78
78 5
77 58
58 55
7 57
57 53
57 77
19 23
23 15
23 31
59 60
60 20
74 72
72 20
68 40
36 40
15 17
17 18
17 59
65 16
16 52
66 45
31 79
31 73
54 67
67 12
52 43
51 52
43 30
30 2
32 44
38 28
34 21
80 24
24 35
35 6
25 36
25 81
81 19
81 82
1 69
1 49
49 4
2 9
64 28
21 13
21 29
75 76
76 68
18 65
82 50
4 39
29 71
29 42
79 32
79 80
73 47
73 74
50 83
71 41
41 51
83 64
39 84
84 68
53 25
0 75
0 1
22 27
