Minimum level:2
Runtime (sec):23.1471887000
Support network with minimum level
73 8
77 78
78 74
31 28
28 5
21 32
21 43
32 53
43 44
82 48
48 16
26 48
24 3
3 33
37 15
15 75
15 17
35 38
38 73
71 36
36 77
66 72
72 24
45 19
19 81
19 41
23 46
46 70
44 20
17 18
18 30
16 22
54 60
60 14
59 29
29 61
75 68
2 4
2 49
4 47
4 6
49 59
47 45
47 57
6 9
6 10
1 23
1 35
63 39
39 76
68 64
64 7
70 66
69 63
61 51
51 52
41 62
62 21
67 42
42 37
76 40
30 50
27 2
57 58
57 65
58 71
65 55
74 80
80 34
79 56
56 69
22 54
53 22
33 13
50 31
55 79
81 82
20 67
5 11
40 12
34 26
52 25
0 27
25 1
