Minimum level:3
Runtime (sec):74.3309396000
Support network with minimum level
33 55
55 57
55 27
75 76
76 34
23 18
23 61
18 58
61 24
37 29
29 13
47 48
47 45
48 38
45 16
49 30
30 46
15 50
15 49
50 47
35 75
35 59
59 36
4 6
6 8
6 23
65 66
65 25
66 5
25 4
38 60
17 35
72 31
31 1
31 43
46 42
42 53
73 74
74 60
36 19
0 2
2 17
20 21
21 39
70 52
52 54
67 71
71 72
71 68
19 33
77 78
78 20
58 40
60 3
43 44
41 65
64 56
56 62
62 73
24 11
22 24
54 14
27 28
28 41
68 70
39 40
8 15
8 10
10 26
26 51
69 70
34 32
51 37
51 67
53 9
40 63
63 64
32 7
44 69
57 77
16 22
9 12
