Minimum level:4
Runtime (sec):3.1873552000
Support network with minimum level
8 83
83 13
21 22
22 42
35 36
36 41
60 18
18 74
64 54
54 5
76 54
24 3
56 60
59 60
26 56
74 63
73 38
38 1
37 70
70 39
69 15
15 2
15 71
49 8
49 50
50 76
4 6
6 47
6 32
71 89
71 72
89 90
72 20
19 4
34 62
62 28
92 62
78 42
42 14
28 7
27 19
0 43
0 75
43 69
75 30
30 73
93 94
94 64
53 27
65 37
65 66
66 61
31 84
84 12
47 45
47 48
32 80
57 91
91 92
45 46
48 79
46 52
25 26
39 40
40 93
85 86
86 10
77 78
41 58
58 82
61 57
63 49
2 33
2 16
33 53
16 87
90 20
87 88
88 59
55 35
29 85
29 25
20 81
79 67
5 9
5 21
81 44
44 24
82 23
1 55
1 34
67 17
67 68
17 65
68 31
23 51
51 77
80 29
52 11
