Minimum level:4
Runtime (sec):0.7384433000
Support network with minimum level
41 2
2 5
25 42
25 47
42 26
47 65
17 29
29 11
28 18
18 26
26 56
56 36
68 56
23 4
23 55
55 33
16 72
72 9
71 66
66 6
5 7
37 25
64 38
38 22
19 49
49 57
51 52
51 17
52 46
15 39
15 12
39 16
39 53
69 23
67 70
70 68
1 44
44 45
53 40
40 19
33 54
54 43
57 58
57 61
58 24
61 63
8 10
7 15
22 20
20 28
35 36
36 50
31 27
27 35
34 32
32 59
60 64
63 69
11 13
11 31
46 30
30 62
45 3
50 48
59 60
59 14
24 37
21 1
43 34
43 67
48 8
65 71
65 51
0 41
0 21
62 20
