Minimum level:4
Runtime (sec):0.1410404000
Support network with minimum level
20 28
28 18
35 28
56 36
36 50
19 49
19 52
49 57
52 46
51 17
17 29
46 30
30 62
29 11
11 13
11 31
7 15
15 39
15 12
58 24
24 37
39 53
39 16
57 61
57 58
61 63
33 54
54 43
53 40
40 19
1 44
44 45
67 70
70 68
69 23
23 4
23 55
45 3
22 20
62 20
65 51
65 71
71 66
48 8
8 10
42 26
26 56
18 26
50 48
43 67
43 34
34 32
27 35
63 69
47 65
41 2
41 42
2 5
25 47
32 59
59 14
59 60
60 64
21 1
31 27
68 56
55 33
64 38
38 22
37 25
72 9
5 7
16 72
66 6
0 21
0 41
