Minimum level:2
Runtime (sec):0.3369038000
Support network with minimum level
23 33
23 22
33 24
22 30
57 58
58 40
39 4
4 29
4 61
62 9
15 41
41 53
41 43
34 16
16 49
24 5
5 65
5 7
54 56
56 20
55 39
27 31
27 12
31 38
60 32
32 36
3 17
17 15
17 59
20 26
26 8
25 14
7 10
7 62
61 18
18 19
51 52
52 54
65 66
66 13
49 50
50 60
38 28
37 11
35 3
63 64
63 44
64 36
44 1
43 27
1 47
1 45
47 34
45 25
29 46
68 20
59 51
2 21
2 70
21 23
21 69
70 57
69 55
36 37
30 35
46 48
53 67
67 54
19 42
42 24
28 68
48 6
40 34
0 63
0 2
