Minimum level:2
Runtime (sec):5.2250113000
Support network with minimum level
44 29
29 12
63 59
59 60
59 13
75 76
75 3
76 64
3 9
11 63
70 56
56 20
48 18
18 6
37 68
68 38
67 47
47 57
47 21
9 69
9 11
49 36
36 39
60 50
50 37
27 71
71 28
71 72
57 48
57 58
58 34
69 70
55 70
73 74
73 2
74 52
2 41
2 4
19 23
19 5
23 24
5 7
20 22
65 66
66 10
39 40
40 27
4 43
43 19
38 65
62 38
28 31
72 46
31 8
53 54
54 51
52 42
42 34
64 26
26 30
35 45
45 49
32 44
46 44
17 67
30 1
0 17
0 73
25 33
33 53
33 15
22 14
51 55
15 61
41 25
21 35
34 16
24 75
61 62
16 32
