Minimum level:6
Runtime (sec):2.0470637000
Support network with minimum level
28 54
54 18
53 54
41 32
32 98
34 42
42 58
98 77
77 6
33 39
33 31
39 34
31 95
31 61
58 9
9 16
2 15
15 75
61 62
62 57
67 68
68 44
20 22
22 34
59 51
51 52
19 60
60 40
81 82
82 66
91 46
46 80
80 92
92 1
26 14
57 93
57 29
93 86
29 89
29 87
37 65
37 41
65 38
66 43
43 49
44 69
49 17
38 52
7 20
40 20
90 76
76 10
52 76
78 72
72 59
71 64
64 58
63 30
30 18
87 88
88 78
0 55
0 47
55 2
55 56
47 97
47 45
86 71
23 12
12 13
12 26
97 48
48 83
25 84
84 3
83 24
24 11
16 23
75 5
70 50
50 63
17 25
96 80
21 35
21 91
35 79
4 7
4 28
27 74
74 4
73 19
85 70
36 94
94 37
45 21
45 81
1 27
1 73
56 33
79 96
89 90
89 36
95 67
69 85
69 53
18 8
