Minimum level:8
Runtime (sec):37.3594615000
Support network with minimum level
41 35
35 25
65 44
44 42
72 66
66 26
39 17
17 50
17 33
52 40
40 43
60 32
32 19
75 76
76 54
53 42
42 20
56 52
3 23
23 74
73 75
74 8
21 24
21 47
24 28
47 48
55 4
51 56
37 38
37 10
38 28
67 71
71 13
29 68
29 57
68 30
57 69
57 51
25 31
25 1
27 36
27 49
36 29
49 3
20 22
48 7
22 48
54 34
34 15
33 18
18 5
2 58
58 30
69 70
70 64
63 26
26 62
19 45
19 9
45 21
9 11
9 12
31 73
31 63
1 27
1 55
43 53
43 65
0 41
59 16
16 2
5 60
5 37
50 54
30 6
28 64
64 22
8 46
8 39
46 67
62 14
61 72
15 61
15 59
