Minimum level:1
Runtime (sec):9.1292201000
Support network with minimum level
28 47
47 48
73 55
55 56
0 74
0 59
74 71
59 2
29 23
23 19
37 30
30 27
68 38
38 18
33 11
53 34
34 24
31 54
54 73
61 62
62 40
67 68
67 69
69 70
69 57
18 6
58 18
44 13
19 63
19 49
63 20
49 7
27 10
10 64
70 28
57 58
1 9
1 37
2 3
3 29
3 39
51 52
52 4
20 32
32 33
24 46
46 35
45 41
41 17
56 50
50 26
25 16
16 1
71 72
72 42
17 61
42 36
36 60
35 5
15 25
15 45
40 43
43 44
43 51
48 22
22 65
64 67
7 31
7 15
21 8
26 42
39 21
4 53
65 14
60 66
66 12
