Minimum level:3
Runtime (sec):3.5078247000
Support network with minimum level
5 15
5 17
15 13
15 37
17 63
17 65
59 25
25 4
47 60
60 48
73 46
46 69
61 74
61 14
74 62
42 38
38 24
37 20
20 32
19 43
43 1
29 12
67 68
68 30
70 54
54 64
4 34
4 47
69 26
26 41
53 70
34 62
3 39
3 35
39 31
35 5
33 53
72 40
40 18
9 21
21 22
30 58
44 27
27 16
18 29
65 36
36 61
63 66
66 48
64 52
48 50
31 45
71 72
71 42
41 51
51 67
52 2
24 44
32 24
22 56
56 8
55 73
58 28
28 11
16 6
45 49
45 55
49 57
57 58
50 33
6 9
6 10
1 59
1 3
62 23
23 7
23 71
0 19
