Minimum level:2
Runtime (sec):93.5233039000
Support network with minimum level
56 72
72 52
71 20
20 21
49 20
22 50
50 59
81 43
43 26
9 82
9 63
82 35
63 34
68 70
70 60
69 42
42 23
35 42
60 36
36 56
76 46
46 8
59 46
67 68
73 28
73 79
28 18
79 80
18 9
17 55
55 6
55 74
2 19
19 77
37 38
38 40
34 14
33 64
33 37
64 45
26 57
57 61
6 10
6 51
51 49
16 24
24 4
39 62
62 40
61 27
27 53
27 41
74 56
80 44
3 5
5 12
5 11
1 3
29 16
25 30
25 31
30 81
31 32
31 71
40 22
0 2
32 15
15 29
15 1
77 25
23 78
48 54
54 13
66 54
53 17
41 75
44 69
75 73
47 65
65 66
65 48
45 39
45 76
21 47
21 67
78 58
58 33
52 7
