Minimum level:4
Runtime (sec):3.8700335000175983
Support network with minimum level
29 8
29 49
8 10
49 30
44 20
20 18
57 20
40 58
58 63
4 35
4 32
35 61
32 72
31 64
64 62
63 3
28 68
68 30
67 75
75 26
55 14
55 56
56 60
53 28
69 70
70 9
30 42
66 50
50 76
62 55
72 29
77 7
77 78
7 59
7 17
78 34
33 47
47 16
45 15
15 25
15 21
76 46
46 44
48 6
34 5
18 13
80 36
36 24
61 77
19 44
42 40
41 38
38 27
12 67
60 54
54 11
59 71
71 72
2 45
51 52
52 69
73 22
73 74
22 33
74 16
37 41
16 43
43 12
65 73
65 66
25 4
21 51
21 23
1 48
24 31
17 79
17 81
79 65
81 39
26 80
23 37
39 82
82 57
0 2
0 1
27 19
27 53
