Minimum level:4
Runtime (sec):1.0104250000
Support network with minimum level
32 16
16 22
29 16
76 74
74 30
1 17
17 31
17 43
42 20
20 3
62 60
60 80
38 60
25 2
25 40
2 59
2 39
40 26
39 6
79 61
61 56
80 18
26 66
75 76
73 62
56 49
63 64
64 77
28 64
66 54
54 14
53 68
68 50
67 52
52 37
51 52
43 44
44 23
46 32
18 24
31 46
45 57
57 70
57 85
69 10
10 51
10 13
70 58
85 83
81 9
50 82
82 25
59 73
30 5
34 72
72 15
71 55
55 79
37 33
35 63
35 65
65 48
3 67
3 69
78 38
33 84
19 45
19 41
41 47
58 22
21 34
84 81
83 42
47 50
27 71
48 28
15 75
49 36
49 53
36 78
7 12
7 86
86 11
24 29
5 7
5 8
77 21
22 4
0 1
0 19
23 27
23 35
