Minimum level:6
Runtime (sec):0.0559742000
Support network with minimum level
67 17
67 68
17 80
68 48
80 38
79 71
71 77
71 72
38 23
23 25
33 27
33 79
27 28
74 28
28 15
46 16
16 32
8 9
55 56
56 62
77 78
78 46
50 34
34 29
72 55
62 69
61 52
52 48
51 36
36 42
35 22
22 19
53 64
64 54
63 14
4 75
75 60
25 26
26 50
58 24
24 54
45 51
19 39
19 49
21 5
21 35
69 10
69 70
70 30
29 12
44 46
49 40
40 20
39 7
42 20
41 67
30 18
18 13
3 43
3 59
43 31
59 57
15 41
15 76
76 21
60 66
57 6
32 53
31 74
73 63
66 11
37 3
48 44
54 30
1 37
1 4
0 47
0 1
47 61
47 2
20 8
6 73
6 58
2 33
2 65
65 45
