Minimum level:5
Runtime (sec):0.0982287000
Support network with minimum level
21 39
39 59
39 63
31 32
32 41
63 64
64 28
29 30
30 17
40 18
18 28
59 55
59 60
55 45
60 56
15 9
37 53
37 1
53 38
1 3
1 47
52 36
36 49
35 43
43 33
43 68
33 5
68 44
67 23
23 25
23 57
45 48
56 16
2 67
38 35
26 54
54 65
34 27
27 31
27 6
25 34
57 58
50 46
46 14
17 66
66 40
65 29
16 19
19 51
19 8
62 24
24 7
58 13
22 58
7 10
7 15
10 21
49 11
49 50
48 40
61 62
5 26
51 20
8 42
8 12
41 22
42 20
28 16
44 52
20 44
47 4
47 61
0 37
0 2
