Minimum level:5
Runtime (sec):7.3153816000
Support network with minimum level
43 33
33 5
67 68
67 23
68 44
23 25
23 57
40 18
18 28
29 30
30 17
63 64
64 28
31 32
32 41
21 39
39 63
39 59
37 53
37 1
53 38
1 47
1 3
42 20
20 44
51 52
52 36
44 52
58 13
47 4
47 61
61 48
49 11
45 50
50 46
48 40
5 62
5 26
62 24
26 54
25 34
34 27
10 21
41 22
22 58
8 42
8 12
16 19
19 8
19 51
35 43
36 49
0 2
0 37
2 67
65 29
17 66
66 40
46 14
57 58
24 7
59 55
55 45
15 60
15 9
60 56
27 31
27 6
56 16
7 10
7 15
38 35
54 65
28 16
