Minimum level:6
Runtime (sec):0.1298584000
Support network with minimum level
56 35
35 77
75 37
37 43
24 76
76 16
26 3
3 22
15 25
15 40
25 34
40 79
51 52
52 90
10 11
29 41
41 73
41 63
64 28
28 82
77 6
2 78
78 58
79 80
80 69
83 84
84 16
59 60
60 20
45 46
46 49
81 64
82 15
19 83
19 54
54 56
53 19
43 55
43 44
55 17
44 50
73 74
74 70
69 4
5 57
5 33
57 7
33 85
33 29
16 20
87 2
87 88
88 18
17 27
27 45
27 87
68 56
0 31
0 75
31 59
61 13
58 62
62 26
90 12
89 30
30 24
23 66
66 48
71 72
72 21
34 26
85 86
86 65
67 23
67 68
65 71
65 38
38 36
20 10
70 89
42 53
18 9
50 42
1 5
22 18
21 39
39 67
39 51
49 1
7 32
63 47
63 81
47 70
48 8
36 14
32 61
