Minimum level:4
Runtime (sec):3.1572331000
Support network with minimum level
40 75
75 46
71 25
71 72
25 26
72 17
26 35
67 76
76 68
46 47
93 94
94 3
2 4
4 67
4 6
6 69
6 9
41 49
41 42
49 89
42 28
23 62
62 24
61 7
59 15
15 43
15 81
84 60
60 8
63 87
87 78
44 64
64 32
73 83
73 74
83 13
74 38
5 84
70 65
65 86
52 18
18 20
80 18
48 56
56 19
55 51
51 1
43 2
43 44
31 33
33 55
24 48
8 12
81 53
81 82
53 54
53 21
82 70
35 39
39 16
19 11
1 79
79 91
79 41
54 63
21 40
36 34
34 52
88 50
50 48
57 77
77 78
28 58
27 23
16 37
45 93
45 30
30 68
89 88
17 59
17 27
85 5
86 66
91 92
92 36
58 80
20 22
37 29
78 73
22 90
90 14
68 36
29 85
66 38
38 61
32 45
69 10
0 31
0 71
47 57
