Minimum level:1
Runtime (sec):45.8507237000
Support network with minimum level
45 55
55 5
55 69
61 54
54 71
17 62
62 44
59 32
32 37
11 60
60 13
37 38
38 14
42 18
18 16
1 53
53 61
53 21
71 46
71 72
46 34
72 25
5 17
69 70
70 48
48 30
27 67
67 56
40 68
68 49
56 28
47 70
66 42
21 29
51 1
19 52
19 43
52 15
43 20
31 59
31 23
23 40
26 36
36 50
35 24
24 2
39 35
65 73
73 74
4 66
4 10
29 3
29 33
3 6
3 45
33 65
49 63
63 64
50 9
34 41
41 4
44 8
20 57
15 20
64 58
58 16
30 39
74 47
28 7
57 22
22 27
25 31
16 26
9 11
9 12
0 51
0 19
