Minimum level:5
Runtime (sec):0.3609155000
Support network with minimum level
39 6
39 40
6 25
6 17
40 19
3 12
60 82
82 88
81 61
61 18
42 18
18 43
70 62
62 46
19 29
19 47
29 66
47 53
17 79
79 21
54 48
48 87
0 2
0 22
2 5
2 39
22 1
21 72
72 60
71 23
23 27
23 73
86 50
50 80
49 70
69 42
51 67
67 52
63 11
75 64
64 4
65 76
76 77
66 35
20 30
30 26
53 63
53 54
1 3
1 83
83 57
34 16
16 10
15 84
84 36
57 28
37 41
41 51
73 38
38 52
45 74
74 14
46 24
56 9
4 55
4 56
55 81
52 24
24 13
68 20
59 49
59 78
78 60
77 15
25 8
36 58
35 71
85 65
26 86
27 31
31 68
28 75
58 7
43 44
80 32
33 45
33 34
44 26
7 37
7 59
88 69
87 85
32 33
