Minimum level:5
Runtime (sec):1.7018248000
Support network with minimum level
18 28
28 14
31 32
32 40
75 78
78 76
77 63
63 76
21 23
23 12
23 77
50 22
22 10
2 47
2 39
47 55
47 48
39 79
39 45
55 67
48 34
33 41
41 27
60 20
20 33
3 35
35 81
35 8
79 80
45 11
16 54
54 4
65 54
17 66
66 26
67 56
56 82
34 68
68 30
74 46
46 51
5 71
71 72
71 17
61 50
70 62
62 36
51 69
51 16
69 52
15 43
43 19
64 13
59 57
59 60
57 29
53 65
76 24
24 58
37 52
52 38
81 70
82 18
19 2
19 59
38 64
9 18
29 53
72 80
1 3
1 42
42 75
27 73
27 83
0 1
0 15
30 44
44 9
49 25
49 61
25 37
4 49
4 6
58 5
36 84
84 21
83 31
80 30
26 34
40 74
73 7
