Minimum level:4
Runtime (sec):20.4732595000
Support network with minimum level
50 46
46 52
45 76
76 13
75 2
2 35
21 67
67 68
68 9
31 32
31 49
32 26
49 57
44 48
48 36
69 70
70 78
43 55
55 63
78 79
79 64
57 58
27 28
27 14
28 25
0 33
33 37
33 1
63 56
56 31
64 44
71 80
71 51
80 72
51 50
52 23
23 24
23 12
59 50
38 60
60 3
26 22
41 42
42 66
35 77
77 73
18 16
16 36
1 65
65 21
22 20
20 38
3 5
5 39
5 7
24 17
37 43
53 34
34 22
47 54
47 69
54 6
61 75
19 62
19 11
62 53
73 4
73 74
4 15
4 59
74 71
58 30
29 61
25 41
25 29
30 19
15 18
72 18
36 10
66 40
17 47
40 44
39 8
9 27
9 45
