Minimum level:6
Runtime (sec):12.2064079000
Support network with minimum level
6 69
69 59
71 72
72 17
75 30
30 26
43 76
43 81
76 35
81 82
0 23
0 15
23 1
23 51
15 19
58 62
62 13
61 24
24 55
73 74
74 60
36 74
32 52
52 28
64 52
56 40
40 18
25 44
44 66
82 54
53 9
60 32
27 4
4 12
51 73
63 64
41 42
41 10
42 79
39 67
67 68
70 56
19 21
1 16
16 31
49 50
50 46
35 34
35 57
34 22
57 36
59 33
55 70
55 45
45 2
68 22
22 25
17 8
20 58
31 77
77 38
33 49
33 47
80 53
29 71
29 3
3 75
3 14
37 39
37 6
79 5
54 46
46 65
2 63
2 37
18 11
78 18
26 20
21 43
21 61
28 48
48 78
47 7
7 80
7 41
38 27
66 26
65 29
