Minimum level:3
Runtime (sec):0.9065734000
Support network with minimum level
65 71
65 55
71 72
55 28
3 77
3 67
77 7
67 19
68 43
43 44
26 41
41 45
66 46
46 2
21 52
52 50
51 52
2 24
24 36
73 74
74 56
28 25
56 57
83 4
83 84
4 79
4 65
84 11
69 70
70 68
19 60
15 6
18 16
16 37
30 44
44 81
48 34
34 12
31 69
53 32
32 59
78 54
54 49
7 20
23 78
23 27
27 73
27 29
82 60
60 76
20 31
63 51
72 64
45 66
80 40
40 22
59 61
59 21
61 62
33 14
33 35
35 48
37 13
50 42
42 58
49 63
62 50
81 82
81 26
8 18
17 75
75 5
0 53
0 47
47 1
29 3
29 30
25 15
1 23
1 83
36 10
38 39
39 9
76 8
58 22
22 33
57 38
64 17
79 80
