Minimum level:4
Runtime (sec):0.5014298000
Support network with minimum level
31 25
31 61
25 35
25 5
61 62
58 50
50 44
48 50
2 77
2 29
77 3
29 17
30 26
26 34
47 26
27 48
71 72
72 52
62 36
36 22
38 65
65 66
22 1
1 46
43 63
63 6
66 44
67 28
67 68
28 54
68 8
46 20
45 47
56 11
70 56
10 57
57 55
35 71
35 45
0 2
55 19
19 23
19 60
69 70
75 76
76 30
52 40
40 64
34 49
33 16
16 31
15 32
32 38
21 43
37 41
41 69
53 67
53 74
74 54
73 59
59 37
24 33
60 51
51 12
44 9
49 4
49 58
54 42
12 15
12 39
39 75
42 14
17 73
17 18
3 21
3 78
78 24
6 10
6 27
18 13
64 53
23 24
20 7
