Minimum level:6
Runtime (sec):197.7999071000
Support network with minimum level
54 76
76 16
75 70
70 73
52 70
21 35
35 44
47 24
24 22
18 48
48 8
0 29
0 1
29 19
29 45
1 27
1 4
72 14
27 41
27 53
41 56
53 54
15 25
15 17
25 50
25 49
17 18
28 13
19 67
67 55
37 20
20 51
63 38
38 6
73 74
74 64
2 26
2 5
26 61
5 21
12 37
71 34
34 22
49 72
50 43
55 46
69 68
69 75
68 59
39 33
33 12
33 71
7 40
7 57
40 60
57 10
60 64
59 66
66 62
65 58
58 36
10 69
10 39
46 42
42 2
56 32
45 30
30 23
44 36
43 52
51 28
61 62
62 11
31 15
31 65
64 9
23 7
23 47
22 31
32 3
36 32
16 63
