Minimum level:6
Runtime (sec):0.5383621000
Support network with minimum level
46 42
42 2
41 42
55 56
56 32
45 46
35 30
30 23
43 44
44 36
51 52
52 70
53 28
28 13
61 54
54 76
66 62
62 11
32 3
7 57
7 40
57 10
40 60
39 33
33 71
33 12
25 49
25 50
49 72
50 43
72 14
71 34
34 22
12 37
37 20
29 19
29 45
19 67
23 47
23 7
47 24
76 16
75 76
70 73
48 8
10 69
10 39
65 58
58 36
59 66
60 64
64 9
18 48
24 22
21 35
27 53
27 41
22 31
2 5
2 26
5 21
26 61
73 74
74 64
63 38
38 6
20 51
67 55
31 15
31 65
15 25
15 17
1 4
1 27
69 75
69 68
0 1
0 29
36 32
17 18
68 59
16 63
