Minimum level:7
Runtime (sec):0.2400318000
Support network with minimum level
45 31
31 17
31 95
52 46
46 36
6 14
6 42
42 13
41 8
8 55
8 11
38 30
30 93
91 30
83 92
92 84
57 16
16 9
90 58
58 18
53 71
53 54
71 85
71 3
54 24
1 43
43 38
70 34
34 80
47 34
24 48
48 15
3 25
3 20
25 6
20 49
29 35
35 76
50 52
51 60
60 56
59 37
37 47
15 4
4 32
89 90
32 26
67 68
68 57
69 70
86 50
82 72
72 44
85 86
49 78
78 5
77 29
94 23
23 21
44 69
18 62
62 22
61 73
73 28
39 63
63 51
28 22
22 74
74 83
97 87
87 88
81 98
98 67
84 82
79 81
88 80
75 66
66 56
76 91
36 12
55 97
95 33
95 96
33 59
33 89
96 39
21 7
27 61
27 94
93 53
56 40
0 19
0 2
19 65
19 45
17 1
17 64
64 18
80 40
5 41
5 27
65 75
65 77
40 10
26 79
