Minimum level:4
Runtime (sec):6.6548997000
Support network with minimum level
69 57
57 58
57 6
59 70
70 60
38 20
20 50
28 74
74 4
73 66
66 34
51 56
56 52
55 51
0 31
0 1
31 17
1 46
1 71
36 16
16 38
15 52
52 10
37 28
65 73
67 23
23 44
58 68
68 42
61 55
54 62
62 24
19 33
19 67
33 53
33 61
42 5
32 15
10 49
10 21
43 11
11 13
11 14
44 34
24 18
53 45
45 41
41 54
41 63
63 47
46 3
71 30
26 60
60 7
49 39
21 35
39 40
39 12
50 26
17 19
17 2
6 32
6 9
47 48
29 64
64 22
30 65
35 72
72 22
40 36
48 27
27 37
25 29
22 8
34 59
4 69
2 25
18 43
