Minimum level:2
Runtime (sec):10.1983728000
Support network with minimum level
72 28
28 9
80 28
0 2
0 17
2 45
2 91
17 87
17 27
75 89
75 76
89 79
76 72
93 94
94 84
61 62
62 60
59 26
26 32
19 86
86 97
85 53
53 54
60 70
70 85
69 24
24 99
54 11
35 36
36 80
3 10
10 12
37 71
71 95
71 93
65 38
65 66
38 43
66 57
5 100
100 30
99 65
56 98
98 88
97 16
16 18
15 39
39 7
39 40
27 72
32 20
95 96
96 33
21 96
64 22
22 35
81 67
81 82
67 63
82 31
4 77
77 51
87 1
18 56
43 18
92 44
44 83
52 64
63 75
55 73
73 34
30 90
90 55
79 4
83 84
42 68
68 78
45 42
91 92
91 48
84 49
46 61
41 81
48 46
1 3
1 41
88 6
34 13
29 23
23 47
47 69
40 37
31 25
25 19
25 59
51 5
51 58
58 74
57 50
50 14
49 21
78 15
33 8
74 52
20 29
