Minimum level:2
Runtime (sec):5.8395427000
Support network with minimum level
68 34
34 40
37 44
44 48
43 31
31 60
49 3
49 53
3 5
53 54
53 70
2 19
19 23
19 33
67 68
22 24
24 49
48 38
73 74
74 71
40 74
27 29
29 28
29 43
42 16
16 10
57 65
65 37
63 64
64 58
54 46
70 50
69 35
35 25
33 57
58 14
5 7
28 45
1 47
1 21
47 73
21 51
21 69
38 30
30 22
51 52
52 56
7 32
25 26
25 15
46 36
36 66
62 42
32 18
60 38
59 27
45 63
18 9
26 67
15 59
71 72
71 41
72 4
41 61
23 20
55 12
56 8
10 11
10 55
66 39
39 6
50 17
0 2
20 1
17 46
61 62
61 13
